user_id,last_buy_date,F,R,R_Score,F_Score,用户标签
864208,2017-12-01,1,2,3,1,发展用户
86422,2017-12-02,2,1,3,2,发展用户
864274,2017-11-29,1,4,2,1,挽留用户
864295,2017-11-30,1,3,2,1,挽留用户
864381,2017-12-03,3,0,4,3,价值用户
864409,2017-11-28,1,5,1,1,挽留用户
86444,2017-11-26,2,7,1,2,挽留用户
864441,2017-11-27,1,6,1,1,挽留用户
864448,2017-11-29,5,4,2,3,保持用户
864462,2017-12-02,1,1,3,1,发展用户
864475,2017-11-29,1,4,2,1,挽留用户
864476,2017-12-02,2,1,3,2,发展用户
864487,2017-11-29,2,4,2,2,挽留用户
864496,2017-11-30,1,3,2,1,挽留用户
864534,2017-12-02,6,1,3,4,价值用户
864567,2017-12-03,1,0,4,1,发展用户
864590,2017-12-03,2,0,4,2,发展用户
864591,2017-11-30,3,3,2,3,保持用户
864605,2017-12-02,1,1,3,1,发展用户
864606,2017-12-01,4,2,3,3,价值用户
864668,2017-12-02,1,1,3,1,发展用户
864720,2017-12-03,1,0,4,1,发展用户
86474,2017-11-26,1,7,1,1,挽留用户
864741,2017-11-30,2,3,2,2,挽留用户
864781,2017-12-03,2,0,4,2,发展用户
864800,2017-11-30,2,3,2,2,挽留用户
864830,2017-11-27,1,6,1,1,挽留用户
864873,2017-12-03,3,0,4,3,价值用户
864917,2017-11-29,5,4,2,3,保持用户
864920,2017-12-02,2,1,3,2,发展用户
864936,2017-12-02,2,1,3,2,发展用户
864975,2017-12-03,10,0,4,4,价值用户
864988,2017-12-03,7,0,4,4,价值用户
865015,2017-11-26,1,7,1,1,挽留用户
865121,2017-11-29,2,4,2,2,挽留用户
865122,2017-12-02,2,1,3,2,发展用户
865144,2017-12-03,3,0,4,3,价值用户
865148,2017-12-01,4,2,3,3,价值用户
865204,2017-12-03,1,0,4,1,发展用户
865239,2017-12-01,2,2,3,2,发展用户
865257,2017-12-03,2,0,4,2,发展用户
865273,2017-12-03,3,0,4,3,价值用户
865307,2017-12-01,1,2,3,1,发展用户
86533,2017-11-26,3,7,1,3,保持用户
865354,2017-11-30,2,3,2,2,挽留用户
865408,2017-12-03,6,0,4,4,价值用户
865417,2017-12-02,2,1,3,2,发展用户
865491,2017-11-27,1,6,1,1,挽留用户
865502,2017-11-26,3,7,1,3,保持用户
865520,2017-12-02,3,1,3,3,价值用户
865528,2017-12-03,3,0,4,3,价值用户
865575,2017-12-02,2,1,3,2,发展用户
865646,2017-12-03,3,0,4,3,价值用户
865662,2017-12-03,7,0,4,4,价值用户
865682,2017-11-30,1,3,2,1,挽留用户
865709,2017-12-03,9,0,4,4,价值用户
865710,2017-11-27,1,6,1,1,挽留用户
86575,2017-12-02,6,1,3,4,价值用户
865758,2017-11-30,2,3,2,2,挽留用户
865776,2017-11-28,1,5,1,1,挽留用户
865783,2017-11-26,1,7,1,1,挽留用户
865789,2017-11-30,2,3,2,2,挽留用户
865797,2017-12-02,10,1,3,4,价值用户
865812,2017-11-29,1,4,2,1,挽留用户
865845,2017-12-01,3,2,3,3,价值用户
865848,2017-12-03,7,0,4,4,价值用户
866019,2017-11-30,2,3,2,2,挽留用户
866033,2017-12-01,1,2,3,1,发展用户
866066,2017-12-02,4,1,3,3,价值用户
86610,2017-12-02,3,1,3,3,价值用户
866102,2017-12-03,3,0,4,3,价值用户
866109,2017-11-26,5,7,1,3,保持用户
866119,2017-11-29,2,4,2,2,挽留用户
866208,2017-12-02,1,1,3,1,发展用户
866247,2017-12-02,2,1,3,2,发展用户
866250,2017-12-03,5,0,4,3,价值用户
866305,2017-12-01,5,2,3,3,价值用户
866321,2017-11-26,1,7,1,1,挽留用户
866340,2017-12-02,3,1,3,3,价值用户
866425,2017-11-30,3,3,2,3,保持用户
866482,2017-12-01,3,2,3,3,价值用户
866510,2017-12-03,4,0,4,3,价值用户
866538,2017-11-27,1,6,1,1,挽留用户
866556,2017-12-02,2,1,3,2,发展用户
866621,2017-11-30,2,3,2,2,挽留用户
866636,2017-11-25,1,8,1,1,挽留用户
866643,2017-11-30,3,3,2,3,保持用户
8667,2017-12-01,1,2,3,1,发展用户
866728,2017-12-03,2,0,4,2,发展用户
866761,2017-11-27,1,6,1,1,挽留用户
866774,2017-12-02,2,1,3,2,发展用户
866782,2017-12-01,13,2,3,5,价值用户
866799,2017-11-27,1,6,1,1,挽留用户
866843,2017-11-30,2,3,2,2,挽留用户
866871,2017-12-02,3,1,3,3,价值用户
866904,2017-12-03,1,0,4,1,发展用户
866920,2017-12-03,3,0,4,3,价值用户
86693,2017-12-03,14,0,4,5,价值用户
86695,2017-12-02,1,1,3,1,发展用户
866970,2017-12-03,6,0,4,4,价值用户
866999,2017-11-29,3,4,2,3,保持用户
867025,2017-12-02,1,1,3,1,发展用户
867128,2017-11-26,1,7,1,1,挽留用户
867188,2017-11-28,2,5,1,2,挽留用户
867194,2017-11-27,1,6,1,1,挽留用户
867245,2017-11-28,1,5,1,1,挽留用户
86725,2017-11-28,1,5,1,1,挽留用户
867265,2017-12-02,7,1,3,4,价值用户
867269,2017-12-01,5,2,3,3,价值用户
867270,2017-12-03,4,0,4,3,价值用户
867277,2017-11-30,2,3,2,2,挽留用户
867311,2017-11-30,1,3,2,1,挽留用户
867317,2017-12-01,3,2,3,3,价值用户
867332,2017-12-02,5,1,3,3,价值用户
867370,2017-12-03,1,0,4,1,发展用户
867371,2017-11-30,2,3,2,2,挽留用户
867388,2017-11-28,1,5,1,1,挽留用户
867407,2017-12-02,26,1,3,5,价值用户
867410,2017-11-25,1,8,1,1,挽留用户
867411,2017-12-03,3,0,4,3,价值用户
867424,2017-12-03,2,0,4,2,发展用户
867457,2017-11-27,3,6,1,3,保持用户
867465,2017-11-28,1,5,1,1,挽留用户
867491,2017-12-03,1,0,4,1,发展用户
867497,2017-12-02,2,1,3,2,发展用户
867519,2017-12-03,2,0,4,2,发展用户
86754,2017-12-03,7,0,4,4,价值用户
867564,2017-11-29,2,4,2,2,挽留用户
86757,2017-12-01,3,2,3,3,价值用户
867576,2017-11-30,5,3,2,3,保持用户
867580,2017-12-01,10,2,3,4,价值用户
867629,2017-12-02,4,1,3,3,价值用户
867634,2017-12-02,3,1,3,3,价值用户
867678,2017-11-30,2,3,2,2,挽留用户
86768,2017-11-29,1,4,2,1,挽留用户
867693,2017-11-30,3,3,2,3,保持用户
867720,2017-11-26,4,7,1,3,保持用户
867764,2017-12-03,1,0,4,1,发展用户
867844,2017-12-03,5,0,4,3,价值用户
867894,2017-12-01,1,2,3,1,发展用户
867921,2017-12-02,5,1,3,3,价值用户
867922,2017-12-01,2,2,3,2,发展用户
867923,2017-12-02,2,1,3,2,发展用户
868035,2017-12-03,2,0,4,2,发展用户
868039,2017-11-30,10,3,2,4,保持用户
868040,2017-12-02,11,1,3,5,价值用户
868041,2017-12-01,3,2,3,3,价值用户
868062,2017-12-01,4,2,3,3,价值用户
868080,2017-11-30,2,3,2,2,挽留用户
868097,2017-11-30,1,3,2,1,挽留用户
868143,2017-12-02,1,1,3,1,发展用户
868148,2017-12-03,8,0,4,4,价值用户
868162,2017-12-03,11,0,4,5,价值用户
868196,2017-11-29,4,4,2,3,保持用户
8682,2017-11-26,2,7,1,2,挽留用户
868209,2017-12-02,24,1,3,5,价值用户
86822,2017-12-03,7,0,4,4,价值用户
868228,2017-12-02,3,1,3,3,价值用户
868261,2017-11-30,2,3,2,2,挽留用户
868289,2017-11-26,1,7,1,1,挽留用户
868306,2017-12-03,1,0,4,1,发展用户
868310,2017-12-03,11,0,4,5,价值用户
868336,2017-11-25,1,8,1,1,挽留用户
868352,2017-11-30,2,3,2,2,挽留用户
868383,2017-12-03,10,0,4,4,价值用户
868428,2017-12-03,7,0,4,4,价值用户
868434,2017-11-30,8,3,2,4,保持用户
868446,2017-12-03,5,0,4,3,价值用户
868467,2017-11-27,1,6,1,1,挽留用户
868478,2017-12-02,4,1,3,3,价值用户
868507,2017-12-02,5,1,3,3,价值用户
86851,2017-12-03,5,0,4,3,价值用户
868586,2017-11-30,2,3,2,2,挽留用户
868589,2017-12-02,8,1,3,4,价值用户
868628,2017-12-01,1,2,3,1,发展用户
868651,2017-12-01,2,2,3,2,发展用户
868794,2017-11-30,6,3,2,4,保持用户
868805,2017-12-02,4,1,3,3,价值用户
868828,2017-11-28,1,5,1,1,挽留用户
868860,2017-11-27,2,6,1,2,挽留用户
868863,2017-12-01,6,2,3,4,价值用户
868888,2017-12-02,2,1,3,2,发展用户
868891,2017-11-27,1,6,1,1,挽留用户
868961,2017-11-26,2,7,1,2,挽留用户
868966,2017-12-02,4,1,3,3,价值用户
868973,2017-11-30,3,3,2,3,保持用户
868993,2017-11-26,1,7,1,1,挽留用户
869021,2017-11-27,1,6,1,1,挽留用户
869096,2017-11-27,2,6,1,2,挽留用户
869107,2017-11-28,3,5,1,3,保持用户
869114,2017-11-27,1,6,1,1,挽留用户
869159,2017-12-03,2,0,4,2,发展用户
869170,2017-11-29,1,4,2,1,挽留用户
869200,2017-12-02,3,1,3,3,价值用户
869226,2017-12-03,5,0,4,3,价值用户
869316,2017-12-01,1,2,3,1,发展用户
86933,2017-12-03,1,0,4,1,发展用户
869339,2017-12-03,3,0,4,3,价值用户
869340,2017-12-02,4,1,3,3,价值用户
869356,2017-11-30,4,3,2,3,保持用户
869399,2017-12-02,1,1,3,1,发展用户
869410,2017-11-29,2,4,2,2,挽留用户
869513,2017-12-03,4,0,4,3,价值用户
869517,2017-12-01,1,2,3,1,发展用户
869518,2017-12-03,1,0,4,1,发展用户
86952,2017-11-29,3,4,2,3,保持用户
869549,2017-12-03,2,0,4,2,发展用户
869588,2017-11-29,1,4,2,1,挽留用户
869590,2017-11-28,1,5,1,1,挽留用户
869594,2017-12-01,1,2,3,1,发展用户
869640,2017-12-02,3,1,3,3,价值用户
869649,2017-11-28,3,5,1,3,保持用户
869676,2017-12-02,1,1,3,1,发展用户
869691,2017-12-02,12,1,3,5,价值用户
869741,2017-12-01,2,2,3,2,发展用户
869744,2017-12-03,5,0,4,3,价值用户
869771,2017-11-26,2,7,1,2,挽留用户
869804,2017-12-03,9,0,4,4,价值用户
869822,2017-11-28,4,5,1,3,保持用户
869897,2017-12-02,5,1,3,3,价值用户
869909,2017-11-26,1,7,1,1,挽留用户
869917,2017-12-01,3,2,3,3,价值用户
86993,2017-12-01,11,2,3,5,价值用户
870015,2017-11-30,5,3,2,3,保持用户
870036,2017-11-27,1,6,1,1,挽留用户
87006,2017-11-27,2,6,1,2,挽留用户
870069,2017-11-26,1,7,1,1,挽留用户
870076,2017-12-02,6,1,3,4,价值用户
87009,2017-11-28,6,5,1,4,保持用户
870106,2017-12-01,2,2,3,2,发展用户
870121,2017-12-01,4,2,3,3,价值用户
870143,2017-12-03,3,0,4,3,价值用户
870165,2017-12-02,5,1,3,3,价值用户
870169,2017-11-28,2,5,1,2,挽留用户
870198,2017-12-03,1,0,4,1,发展用户
870229,2017-12-03,2,0,4,2,发展用户
87023,2017-12-03,1,0,4,1,发展用户
870267,2017-12-02,2,1,3,2,发展用户
870286,2017-12-03,3,0,4,3,价值用户
87029,2017-12-02,9,1,3,4,价值用户
870308,2017-12-02,3,1,3,3,价值用户
87036,2017-12-01,2,2,3,2,发展用户
870372,2017-12-03,1,0,4,1,发展用户
870375,2017-12-02,7,1,3,4,价值用户
870378,2017-12-01,2,2,3,2,发展用户
870389,2017-11-26,1,7,1,1,挽留用户
870425,2017-11-26,1,7,1,1,挽留用户
870442,2017-12-03,12,0,4,5,价值用户
870491,2017-11-30,1,3,2,1,挽留用户
870511,2017-12-02,8,1,3,4,价值用户
870519,2017-11-28,4,5,1,3,保持用户
87054,2017-12-03,3,0,4,3,价值用户
870618,2017-12-03,5,0,4,3,价值用户
870626,2017-12-03,19,0,4,5,价值用户
870662,2017-11-27,1,6,1,1,挽留用户
870669,2017-11-27,1,6,1,1,挽留用户
870676,2017-12-03,5,0,4,3,价值用户
870696,2017-11-27,1,6,1,1,挽留用户
870741,2017-11-30,2,3,2,2,挽留用户
870754,2017-11-28,2,5,1,2,挽留用户
870772,2017-11-29,1,4,2,1,挽留用户
870820,2017-11-29,1,4,2,1,挽留用户
870871,2017-11-30,5,3,2,3,保持用户
870886,2017-12-02,8,1,3,4,价值用户
870923,2017-12-02,7,1,3,4,价值用户
87098,2017-11-27,1,6,1,1,挽留用户
871018,2017-11-26,3,7,1,3,保持用户
871021,2017-11-28,3,5,1,3,保持用户
871045,2017-11-29,2,4,2,2,挽留用户
871058,2017-12-01,2,2,3,2,发展用户
871068,2017-12-01,5,2,3,3,价值用户
871106,2017-12-02,1,1,3,1,发展用户
871108,2017-12-01,9,2,3,4,价值用户
871152,2017-12-01,1,2,3,1,发展用户
871198,2017-11-27,1,6,1,1,挽留用户
871244,2017-11-27,2,6,1,2,挽留用户
871252,2017-12-01,1,2,3,1,发展用户
871328,2017-12-01,3,2,3,3,价值用户
871377,2017-12-01,6,2,3,4,价值用户
871408,2017-11-29,1,4,2,1,挽留用户
871449,2017-12-03,6,0,4,4,价值用户
871486,2017-12-03,2,0,4,2,发展用户
871569,2017-12-02,4,1,3,3,价值用户
871580,2017-11-29,1,4,2,1,挽留用户
871609,2017-12-03,4,0,4,3,价值用户
871625,2017-12-03,5,0,4,3,价值用户
871630,2017-12-03,4,0,4,3,价值用户
871635,2017-11-30,3,3,2,3,保持用户
87164,2017-11-30,6,3,2,4,保持用户
871659,2017-11-29,2,4,2,2,挽留用户
871707,2017-12-03,1,0,4,1,发展用户
871717,2017-11-26,1,7,1,1,挽留用户
871830,2017-11-26,1,7,1,1,挽留用户
871842,2017-11-30,2,3,2,2,挽留用户
871870,2017-12-03,7,0,4,4,价值用户
871881,2017-11-26,1,7,1,1,挽留用户
871893,2017-11-28,3,5,1,3,保持用户
871904,2017-11-27,1,6,1,1,挽留用户
871933,2017-11-30,3,3,2,3,保持用户
872008,2017-12-03,3,0,4,3,价值用户
872038,2017-12-03,9,0,4,4,价值用户
87206,2017-11-30,1,3,2,1,挽留用户
872066,2017-12-01,2,2,3,2,发展用户
872083,2017-12-03,2,0,4,2,发展用户
872117,2017-12-03,3,0,4,3,价值用户
872148,2017-12-01,3,2,3,3,价值用户
872167,2017-11-28,1,5,1,1,挽留用户
872267,2017-11-30,3,3,2,3,保持用户
872274,2017-12-02,6,1,3,4,价值用户
872283,2017-11-29,1,4,2,1,挽留用户
872312,2017-12-02,3,1,3,3,价值用户
872329,2017-12-03,2,0,4,2,发展用户
872346,2017-12-02,1,1,3,1,发展用户
872397,2017-12-01,1,2,3,1,发展用户
872402,2017-11-30,1,3,2,1,挽留用户
872406,2017-11-30,4,3,2,3,保持用户
872408,2017-11-27,1,6,1,1,挽留用户
872481,2017-11-30,1,3,2,1,挽留用户
87249,2017-11-25,1,8,1,1,挽留用户
872501,2017-12-02,2,1,3,2,发展用户
872505,2017-12-03,1,0,4,1,发展用户
87251,2017-11-29,1,4,2,1,挽留用户
872517,2017-11-27,2,6,1,2,挽留用户
872635,2017-11-30,5,3,2,3,保持用户
872685,2017-12-01,2,2,3,2,发展用户
872686,2017-11-26,1,7,1,1,挽留用户
872725,2017-12-01,2,2,3,2,发展用户
872730,2017-12-02,5,1,3,3,价值用户
872807,2017-12-01,4,2,3,3,价值用户
872808,2017-11-30,3,3,2,3,保持用户
872824,2017-11-28,1,5,1,1,挽留用户
872841,2017-11-29,1,4,2,1,挽留用户
872881,2017-11-30,1,3,2,1,挽留用户
872882,2017-12-03,2,0,4,2,发展用户
872883,2017-12-02,4,1,3,3,价值用户
872894,2017-12-02,1,1,3,1,发展用户
872975,2017-11-30,1,3,2,1,挽留用户
87299,2017-12-02,6,1,3,4,价值用户
873176,2017-11-26,1,7,1,1,挽留用户
873179,2017-12-01,2,2,3,2,发展用户
873213,2017-11-25,2,8,1,2,挽留用户
873244,2017-11-30,3,3,2,3,保持用户
873281,2017-12-03,1,0,4,1,发展用户
873291,2017-12-03,4,0,4,3,价值用户
873326,2017-11-27,1,6,1,1,挽留用户
873335,2017-11-29,4,4,2,3,保持用户
87339,2017-11-25,1,8,1,1,挽留用户
873536,2017-12-01,2,2,3,2,发展用户
873538,2017-11-28,3,5,1,3,保持用户
873573,2017-12-02,1,1,3,1,发展用户
873598,2017-12-03,1,0,4,1,发展用户
873607,2017-12-02,3,1,3,3,价值用户
873668,2017-11-29,4,4,2,3,保持用户
873728,2017-11-30,5,3,2,3,保持用户
874,2017-11-30,4,3,2,3,保持用户
874045,2017-11-30,1,3,2,1,挽留用户
874110,2017-12-02,2,1,3,2,发展用户
874140,2017-12-03,3,0,4,3,价值用户
874141,2017-12-02,1,1,3,1,发展用户
874169,2017-11-30,5,3,2,3,保持用户
874174,2017-12-03,1,0,4,1,发展用户
874203,2017-12-02,2,1,3,2,发展用户
874236,2017-12-02,2,1,3,2,发展用户
874244,2017-12-03,4,0,4,3,价值用户
874262,2017-12-03,8,0,4,4,价值用户
874276,2017-11-30,2,3,2,2,挽留用户
874277,2017-11-30,4,3,2,3,保持用户
874319,2017-11-27,2,6,1,2,挽留用户
874353,2017-11-27,3,6,1,3,保持用户
874362,2017-12-03,4,0,4,3,价值用户
87437,2017-12-03,3,0,4,3,价值用户
874401,2017-12-02,2,1,3,2,发展用户
874404,2017-12-03,4,0,4,3,价值用户
874415,2017-12-03,11,0,4,5,价值用户
874421,2017-12-02,9,1,3,4,价值用户
874447,2017-12-03,3,0,4,3,价值用户
874528,2017-12-02,1,1,3,1,发展用户
874557,2017-12-03,4,0,4,3,价值用户
874572,2017-11-29,4,4,2,3,保持用户
874598,2017-12-01,3,2,3,3,价值用户
8746,2017-12-02,1,1,3,1,发展用户
874620,2017-12-01,3,2,3,3,价值用户
874660,2017-12-03,1,0,4,1,发展用户
874661,2017-12-03,4,0,4,3,价值用户
874699,2017-11-28,2,5,1,2,挽留用户
874704,2017-11-28,2,5,1,2,挽留用户
874786,2017-12-03,4,0,4,3,价值用户
87482,2017-11-27,1,6,1,1,挽留用户
874826,2017-12-01,3,2,3,3,价值用户
87484,2017-12-03,2,0,4,2,发展用户
874842,2017-11-29,4,4,2,3,保持用户
874872,2017-12-03,4,0,4,3,价值用户
87489,2017-11-29,5,4,2,3,保持用户
874910,2017-11-29,3,4,2,3,保持用户
874925,2017-11-28,1,5,1,1,挽留用户
874932,2017-12-02,4,1,3,3,价值用户
874945,2017-11-27,1,6,1,1,挽留用户
874954,2017-11-28,2,5,1,2,挽留用户
874955,2017-12-03,11,0,4,5,价值用户
874980,2017-12-03,2,0,4,2,发展用户
875025,2017-12-03,7,0,4,4,价值用户
87504,2017-12-03,7,0,4,4,价值用户
875050,2017-12-01,2,2,3,2,发展用户
875054,2017-12-01,1,2,3,1,发展用户
875081,2017-12-01,2,2,3,2,发展用户
875085,2017-12-01,4,2,3,3,价值用户
875103,2017-11-28,1,5,1,1,挽留用户
875142,2017-11-27,1,6,1,1,挽留用户
875153,2017-11-30,3,3,2,3,保持用户
875179,2017-11-30,1,3,2,1,挽留用户
875190,2017-12-02,4,1,3,3,价值用户
875216,2017-12-01,1,2,3,1,发展用户
875223,2017-11-30,8,3,2,4,保持用户
875244,2017-11-28,1,5,1,1,挽留用户
875251,2017-12-03,1,0,4,1,发展用户
875263,2017-12-02,3,1,3,3,价值用户
875274,2017-12-02,2,1,3,2,发展用户
875306,2017-12-03,17,0,4,5,价值用户
875327,2017-12-03,1,0,4,1,发展用户
875331,2017-12-01,2,2,3,2,发展用户
875343,2017-11-30,2,3,2,2,挽留用户
875352,2017-12-02,2,1,3,2,发展用户
875372,2017-11-28,2,5,1,2,挽留用户
875373,2017-12-02,8,1,3,4,价值用户
87538,2017-12-03,4,0,4,3,价值用户
875393,2017-11-28,3,5,1,3,保持用户
875410,2017-12-03,4,0,4,3,价值用户
875467,2017-11-28,3,5,1,3,保持用户
87547,2017-12-02,10,1,3,4,价值用户
875473,2017-11-29,1,4,2,1,挽留用户
875600,2017-12-02,1,1,3,1,发展用户
875669,2017-12-02,1,1,3,1,发展用户
87570,2017-11-29,1,4,2,1,挽留用户
875763,2017-11-28,1,5,1,1,挽留用户
875784,2017-12-01,2,2,3,2,发展用户
875793,2017-11-29,3,4,2,3,保持用户
875808,2017-11-30,2,3,2,2,挽留用户
875866,2017-11-28,1,5,1,1,挽留用户
876032,2017-12-03,2,0,4,2,发展用户
876066,2017-12-02,20,1,3,5,价值用户
876074,2017-11-28,1,5,1,1,挽留用户
876088,2017-11-30,3,3,2,3,保持用户
876089,2017-12-01,1,2,3,1,发展用户
87611,2017-11-26,1,7,1,1,挽留用户
876112,2017-12-02,1,1,3,1,发展用户
876124,2017-12-03,1,0,4,1,发展用户
876142,2017-11-30,4,3,2,3,保持用户
876152,2017-11-26,1,7,1,1,挽留用户
876186,2017-11-28,2,5,1,2,挽留用户
876215,2017-12-02,2,1,3,2,发展用户
876249,2017-12-03,1,0,4,1,发展用户
876257,2017-12-02,3,1,3,3,价值用户
876270,2017-12-02,1,1,3,1,发展用户
876285,2017-12-02,4,1,3,3,价值用户
876373,2017-12-03,2,0,4,2,发展用户
876437,2017-12-03,4,0,4,3,价值用户
876463,2017-12-01,2,2,3,2,发展用户
876474,2017-11-27,3,6,1,3,保持用户
876529,2017-11-29,2,4,2,2,挽留用户
876538,2017-12-03,9,0,4,4,价值用户
876548,2017-12-01,2,2,3,2,发展用户
87656,2017-12-03,2,0,4,2,发展用户
876569,2017-12-03,2,0,4,2,发展用户
876614,2017-11-30,2,3,2,2,挽留用户
876671,2017-11-29,1,4,2,1,挽留用户
876672,2017-11-26,1,7,1,1,挽留用户
876773,2017-11-26,1,7,1,1,挽留用户
876810,2017-12-01,1,2,3,1,发展用户
876844,2017-12-03,2,0,4,2,发展用户
876847,2017-12-03,4,0,4,3,价值用户
876886,2017-12-03,7,0,4,4,价值用户
876912,2017-12-03,8,0,4,4,价值用户
876955,2017-11-30,3,3,2,3,保持用户
876991,2017-11-30,2,3,2,2,挽留用户
877011,2017-12-03,4,0,4,3,价值用户
877026,2017-11-27,2,6,1,2,挽留用户
877061,2017-12-03,2,0,4,2,发展用户
877092,2017-11-27,1,6,1,1,挽留用户
877140,2017-12-01,1,2,3,1,发展用户
877167,2017-12-01,6,2,3,4,价值用户
87717,2017-12-03,3,0,4,3,价值用户
877182,2017-12-03,5,0,4,3,价值用户
87725,2017-11-27,1,6,1,1,挽留用户
877258,2017-12-01,3,2,3,3,价值用户
877268,2017-12-03,3,0,4,3,价值用户
877269,2017-12-02,2,1,3,2,发展用户
877278,2017-11-27,2,6,1,2,挽留用户
8773,2017-12-03,5,0,4,3,价值用户
87733,2017-11-26,1,7,1,1,挽留用户
877341,2017-12-01,4,2,3,3,价值用户
87737,2017-11-30,2,3,2,2,挽留用户
877424,2017-11-30,1,3,2,1,挽留用户
877454,2017-12-03,5,0,4,3,价值用户
877458,2017-11-26,1,7,1,1,挽留用户
877522,2017-11-30,4,3,2,3,保持用户
877554,2017-12-01,2,2,3,2,发展用户
877569,2017-12-03,9,0,4,4,价值用户
877573,2017-12-02,1,1,3,1,发展用户
8776,2017-12-02,3,1,3,3,价值用户
877601,2017-11-27,2,6,1,2,挽留用户
877612,2017-11-29,1,4,2,1,挽留用户
877634,2017-12-02,7,1,3,4,价值用户
87766,2017-12-03,3,0,4,3,价值用户
877672,2017-11-29,1,4,2,1,挽留用户
877680,2017-12-03,6,0,4,4,价值用户
877697,2017-12-03,7,0,4,4,价值用户
87772,2017-12-02,5,1,3,3,价值用户
877753,2017-12-03,1,0,4,1,发展用户
877770,2017-11-27,1,6,1,1,挽留用户
877832,2017-12-01,1,2,3,1,发展用户
877843,2017-11-26,1,7,1,1,挽留用户
877896,2017-12-01,1,2,3,1,发展用户
87790,2017-11-30,1,3,2,1,挽留用户
877903,2017-11-25,1,8,1,1,挽留用户
877920,2017-12-03,1,0,4,1,发展用户
877927,2017-11-26,1,7,1,1,挽留用户
877956,2017-11-30,2,3,2,2,挽留用户
877958,2017-11-30,1,3,2,1,挽留用户
877963,2017-11-30,2,3,2,2,挽留用户
877996,2017-12-03,2,0,4,2,发展用户
877999,2017-12-02,9,1,3,4,价值用户
878042,2017-12-02,4,1,3,3,价值用户
878053,2017-12-01,4,2,3,3,价值用户
878087,2017-12-03,3,0,4,3,价值用户
878107,2017-12-03,1,0,4,1,发展用户
878118,2017-12-01,1,2,3,1,发展用户
878139,2017-12-03,3,0,4,3,价值用户
87816,2017-11-25,2,8,1,2,挽留用户
878190,2017-11-28,2,5,1,2,挽留用户
87822,2017-11-29,3,4,2,3,保持用户
878228,2017-12-02,5,1,3,3,价值用户
878240,2017-12-03,1,0,4,1,发展用户
878278,2017-12-01,6,2,3,4,价值用户
878293,2017-11-30,3,3,2,3,保持用户
878313,2017-11-30,1,3,2,1,挽留用户
878335,2017-12-02,2,1,3,2,发展用户
878346,2017-12-03,3,0,4,3,价值用户
878354,2017-12-02,1,1,3,1,发展用户
878400,2017-11-30,1,3,2,1,挽留用户
878441,2017-12-03,10,0,4,4,价值用户
878447,2017-12-03,4,0,4,3,价值用户
878489,2017-11-25,1,8,1,1,挽留用户
878506,2017-11-30,9,3,2,4,保持用户
878536,2017-11-28,1,5,1,1,挽留用户
878594,2017-12-03,4,0,4,3,价值用户
878660,2017-12-03,1,0,4,1,发展用户
878675,2017-12-02,9,1,3,4,价值用户
878716,2017-11-28,3,5,1,3,保持用户
878723,2017-12-02,3,1,3,3,价值用户
878744,2017-12-02,3,1,3,3,价值用户
878756,2017-12-03,4,0,4,3,价值用户
878790,2017-12-03,4,0,4,3,价值用户
878793,2017-12-03,4,0,4,3,价值用户
878794,2017-11-30,6,3,2,4,保持用户
878817,2017-12-03,2,0,4,2,发展用户
878823,2017-12-01,2,2,3,2,发展用户
878879,2017-11-29,1,4,2,1,挽留用户
